ano;ra;nome;idade;genero;fase;turma;ano_ingresso;instituicao_ensino;inde;pedra;fase_ideal;defasagem;iaa;ieg;ips;ida;ipv;ian;ipp;risco_defasagem
2023;RA-662;Aluno-662;12;Feminino;2;2U;2022;Pública;6,733566667;Ágata;3;-1,0;6,8;7,6;6,27;6,7;6,72;5,0;7,291666667;1
2023;RA-403;Aluno-403;13;Masculino;2;2U;2020;Pública;7,716366667;Ametista;3;-1,0;8,5;8,8;6,27;7,8;8,45;5,0;7,291666667;0
2023;RA-591;Aluno-591;12;Masculino;2;2U;2021;Pública;7,1472;Ametista;3;-1,0;9,0;8,5;6,27;6,9;7,333333333;5,0;5,833333333;0
2023;RA-592;Aluno-592;11;Feminino;2;2U;2020;Privada;7,935466667;Ametista;2;0,0;6,2;9,2;3,77;7,6;8,95;10,0;7,916666667;0
2023;RA-602;Aluno-602;12;Masculino;2;2U;2019;Pública;8,5592;Topázio;3;-1,0;10,0;9,6;7,52;8,1;9,51;5,0;8,75;0
2023;RA-666;Aluno-666;11;Masculino;2;2U;2022;Pública;8,720366667;Topázio;2;0,0;9,5;9,1;7,52;7,1;9,62;10,0;8,541666667;0
2023;RA-667;Aluno-667;12;Masculino;2;2U;2021;Pública;6,774866667;Ágata;3;-1,0;9,0;6,9;6,89;5,2;7,836666667;5,0;7,083333333;1
2023;RA-422;Aluno-422;13;Masculino;2;2U;2022;Pública;5,57;Quartzo;3;-1,0;0,0;7,8;7,52;4,4;6,106666667;5,0;6,666666667;1
2023;RA-595;Aluno-595;13;Masculino;2;2U;2018;Pública;5,078666667;Quartzo;3;-1,0;0,0;7,0;7,52;3,3;5,55;5,0;6,666666667;1
2023;RA-423;Aluno-423;13;Feminino;2;2U;2022;Pública;6,607533333;Ágata;3;-1,0;8,0;8,7;6,89;3,4;7,45;5,0;7,083333333;1
2023;RA-669;Aluno-669;11;Masculino;2;2U;2022;Pública;7,345033333;Ametista;2;0,0;8,5;7,8;7,52;5,0;7,06;10,0;7,708333333;0
2023;RA-670;Aluno-670;11;Feminino;2;2U;2022;Pública;8,6067;Topázio;2;0,0;9,5;8,7;7,52;7,0;9,343333333;10,0;8,958333333;0
2023;RA-609;Aluno-609;12;Masculino;2;2U;2019;Pública;6,463033333;Ágata;3;-1,0;9,5;6,4;7,52;5,3;6,216666667;5,0;6,875;1
2023;RA-326;Aluno-326;13;Feminino;3;3A;2022;Privada;8,65075;Topázio;3;0,0;9,6;9,4;3,14;8,2;9,76;10,0;9,0625;0
2023;RA-179;Aluno-179;12;Masculino;3;3A;2022;Pública;8,437641667;Topázio;3;0,0;8,8;9,4;7,52;6,4;8,9225;10,0;8,59375;0
2023;RA-1143;Aluno-1143;15;Feminino;3;3A;2023;Pública;6,445933333;Ágata;5;-2,0;8,8;7,0;6,26;5,3;6,2075;5,0;7,5;1
2023;RA-330;Aluno-330;15;Feminino;3;3A;2018;Pública;6,084875;Ágata;5;-2,0;9,6;7,2;6,89;3,3;5,8275;5,0;6,71875;1
2023;RA-332;Aluno-332;14;Masculino;3;3A;2017;Privada;8,002591667;Topázio;4;-1,0;9,2;8,4;8,76;6,8;9,175;5,0;8,28125;0
2023;RA-199;Aluno-199;14;Masculino;3;3A;2022;Privada;7,892341667;Ametista;4;-1,0;9,2;7,6;7,51;8,5;8,505;5,0;7,96875;0
2023;RA-1144;Aluno-1144;13;Feminino;3;3B;2023;Pública;7,410625;Ametista;3;0,0;0,0;9,4;5,02;8,0;8,0025;10,0;8,28125;0
2023;RA-352;Aluno-352;12;Masculino;3;3B;2019;Pública;7,840341667;Ametista;3;0,0;9,2;8,1;6,26;7,2;7,17;10,0;7,96875;0
2023;RA-1145;Aluno-1145;11;Feminino;3;3B;2023;Pública;7,484375;Ametista;2;1,0;0,0;9,5;4,39;7,8;8,63;10,0;8,59375;0
2023;RA-1146;Aluno-1146;14;Feminino;3;3B;2023;Pública;6,689583333;Ágata;4;-1,0;9,6;8,8;6,26;3,7;6,965;5,0;7,1875;1
2023;RA-331;Aluno-331;13;Feminino;3;3B;2019;Pública;7,039791667;Ametista;3;0,0;9,6;8,6;2,52;5,2;6,7975;10,0;7,03125;0
2023;RA-227;Aluno-227;12;Masculino;3;3B;2022;Pública;7,722125;Ametista;3;0,0;9,6;7,5;5,63;6,9;7,4625;10,0;8,28125;0
2023;RA-247;Aluno-247;13;Feminino;3;3B;2021;Pública;7,221958333;Ametista;3;0,0;0,0;8,5;7,52;7,2;7,5425;10,0;8,28125;0
2023;RA-343;Aluno-343;15;Masculino;3;3B;2020;Pública;6,779591667;Ágata;5;-2,0;9,2;7,2;6,26;5,7;6,9225;5,0;7,65625;1
2023;RA-1147;Aluno-1147;14;Feminino;3;3B;2023;Pública;7,072983333;Ametista;4;-1,0;8,3;8,3;6,26;6,7;7,0075;5,0;7,1875;0
2023;RA-345;Aluno-345;14;Masculino;3;3B;2021;Pública;6,534766667;Ágata;4;-1,0;8,8;6,8;6,26;4,6;7,1725;5,0;8,125;1
2023;RA-336;Aluno-336;14;Masculino;3;3B;2016;Pública;5,887708333;Quartzo;4;-1,0;0,0;7,5;6,89;5,1;7,255;5,0;7,34375;1
2023;RA-346;Aluno-346;11;Masculino;3;3B;2022;Pública;7,305541667;Ametista;2;1,0;0,0;9,4;8,14;6,2;7,84;10,0;7,96875;0
2023;RA-1148;Aluno-1148;11;Feminino;3;3B;2023;Pública;7,227866667;Ametista;2;1,0;7,9;8,6;3,77;5,7;7,2125;10,0;7,5;0
2023;RA-1149;Aluno-1149;14;Feminino;3;3C;2023;Pública;7,410108333;Ametista;4;-1,0;8,3;9,8;2,52;7,2;8,1725;5,0;7,96875;0
2023;RA-1150;Aluno-1150;16;Masculino;3;3C;2023;Pública;7,076008333;Ametista;6;-3,0;9,2;9,8;2,52;6,7;7,835;2,5;7,96875;0
2023;RA-1151;Aluno-1151;12;Feminino;3;3C;2023;Pública;7,829958333;Ametista;3;0,0;7,5;9,5;2,52;8,3;7,545;10,0;7,65625;0
2023;RA-356;Aluno-356;13;Masculino;3;3C;2019;Pública;6,452008333;Ágata;3;0,0;9,2;8,5;2,52;3,4;6,5025;10,0;6,09375;1
2023;RA-1152;Aluno-1152;14;Masculino;3;3C;2023;Pública;6,544916667;Ágata;4;-1,0;0,0;9,4;5,0;6,8;7,585;5,0;7,8125;1
2023;RA-221;Aluno-221;15;Masculino;3;3C;2022;Pública;6,959916667;Ágata;5;-2,0;9,6;9,0;5,0;5,0;7,38;5,0;7,1875;1
2023;RA-359;Aluno-359;13;Feminino;3;3C;2019;Pública;7,627125;Ametista;3;0,0;9,6;9,2;2,52;5,8;8,255;10,0;7,65625;0
2023;RA-360;Aluno-360;13;Feminino;3;3C;2019;Pública;5,790875;Quartzo;3;0,0;0,0;7,3;2,52;4,3;7,4225;10,0;7,34375;1
2023;RA-338;Aluno-338;13;Masculino;3;3D;2019;Pública;8,287441667;Topázio;3;0,0;8,3;9,1;7,52;6,7;8,38;10,0;8,59375;0
2023;RA-339;Aluno-339;12;Feminino;3;3D;2019;Pública;7,377583333;Ametista;3;0,0;0,0;8,9;7,52;7,1;8,255;10,0;7,8125;0
2023;RA-353;Aluno-353;12;Feminino;3;3D;2022;Pública;8,309016667;Topázio;3;0,0;8,8;9,9;2,52;8,4;8,67;10,0;7,8125;0
2023;RA-1153;Aluno-1153;14;Feminino;3;3D;2023;Pública;7,968658333;Ametista;4;-1,0;7,9;10,0;7,52;7,2;8,63;5,0;7,65625;0
2023;RA-183;Aluno-183;14;Feminino;3;3D;2022;Pública;7,586241667;Ametista;4;-1,0;7,9;9,7;2,52;7,7;8,795;5,0;7,96875;0
2023;RA-342;Aluno-342;15;Feminino;3;3D;2021;Pública;7,539875;Ametista;5;-2,0;7,5;8,6;7,52;6,6;8,505;5,0;7,96875;0
2023;RA-187;Aluno-187;13;Feminino;3;3D;2019;Privada;7,809875;Ametista;3;0,0;7,5;9,9;2,52;6,9;8,255;10,0;7,96875;0
2023;RA-190;Aluno-190;14;Feminino;3;3D;2022;Pública;6,934158333;Ágata;4;-1,0;7,9;9,5;2,52;5,7;7,9575;5,0;7,65625;1
2023;RA-347;Aluno-347;13;Feminino;3;3D;2019;Pública;7,61835;Ametista;3;0,0;6,7;9,5;2,52;7,3;7,7925;10,0;7,8125;0
2023;RA-234;Aluno-234;13;Masculino;3;3D;2022;Pública;6,248741667;Ágata;3;0,0;6,7;8,0;2,52;5,6;5,595;10,0;4,84375;1
2023;RA-1154;Aluno-1154;13;Masculino;3;3F;2023;Pública;7,701125;Ametista;3;0,0;9,6;9,3;5,63;5,1;7,67;10,0;7,65625;0
2023;RA-249;Aluno-249;15;Masculino;3;3F;2017;Pública;5,444625;Quartzo;5;-2,0;0,0;8,2;5,0;4,9;6,545;5,0;5,15625;1
2023;RA-380;Aluno-380;14;Masculino;3;3F;2017;Pública;4,912375;Quartzo;4;-1,0;0,0;6,4;2,52;4,5;6,5425;5,0;6,71875;1
2023;RA-250;Aluno-250;13;Feminino;3;3F;2022;Pública;7,598208333;Ametista;3;0,0;0,0;9,3;5,63;8,3;8,625;10,0;7,96875;0
2023;RA-367;Aluno-367;12;Feminino;3;3F;2018;Pública;7,38685;Ametista;3;0,0;8,8;8,7;2,52;5,9;7,7925;10,0;7,8125;0
2023;RA-1155;Aluno-1155;14;Feminino;3;3F;2023;Pública;7,821633333;Ametista;4;-1,0;9,2;9,2;5,63;8,0;8,2925;5,0;7,5;0
2023;RA-1156;Aluno-1156;12;Feminino;3;3F;2023;Pública;7,340775;Ametista;3;0,0;8,3;9,2;2,52;5,3;7,7925;10,0;7,96875;0
2023;RA-368;Aluno-368;14;Masculino;3;3F;2018;Pública;5,796458333;Quartzo;4;-1,0;0,0;7,7;2,52;6,7;7,34;5,0;7,03125;1
2023;RA-387;Aluno-387;14;Masculino;3;3F;2019;Pública;4,794333333;Quartzo;4;-1,0;0,0;6,8;2,52;3,0;7,0075;5,0;6,875;1
2023;RA-388;Aluno-388;15;Feminino;3;3F;2019;Pública;5,630833333;Quartzo;5;-2,0;0,0;7,4;5,63;4,2;7,835;5,0;6,875;1
2023;RA-374;Aluno-374;13;Feminino;3;3F;2021;Privada;7,533891667;Ametista;3;0,0;8,8;8,3;5,63;5,4;7,9175;10,0;7,65625;0
2023;RA-377;Aluno-377;13;Feminino;3;3F;2021;Pública;7,205041667;Ametista;3;0,0;9,6;7,6;5,0;4,8;7,6275;10,0;7,34375;0
2023;RA-223;Aluno-223;14;Feminino;3;3G;2022;Pública;5,089833333;Quartzo;4;-1,0;0,0;4,5;7,52;3,8;7,1725;5,0;7,5;1
2023;RA-236;Aluno-236;13;Feminino;3;3G;2022;Pública;7,337116667;Ametista;3;0,0;10,0;7,5;7,52;4,5;7,2975;10,0;7,1875;0
2023;RA-362;Aluno-362;13;Feminino;3;3G;2018;Pública;6,392625;Ágata;3;0,0;0,0;7,5;7,52;5,1;7,0875;10,0;7,03125;1
2023;RA-381;Aluno-381;14;Masculino;3;3G;2018;Pública;5,758041667;Quartzo;4;-1,0;0,0;8,4;6,89;3,9;6,84;5,0;7,34375;1
2023;RA-364;Aluno-364;12;Masculino;3;3G;2019;Pública;7,734891667;Ametista;3;0,0;8,8;9,0;6,89;5,8;7,505;10,0;7,03125;0
2023;RA-382;Aluno-382;15;Masculino;3;3G;2017;Pública;6,223833333;Ágata;5;-2,0;0,0;9,4;6,26;5,2;7,1725;5,0;7,5;1
2023;RA-383;Aluno-383;12;Masculino;3;3G;2019;Pública;7,5408;Ametista;3;0,0;9,2;8,8;3,14;6,5;7,5;10,0;7,5;0
2023;RA-384;Aluno-384;13;Feminino;3;3G;2017;Pública;6,757958333;Ágata;3;0,0;0,0;9,1;2,52;7,3;7,335;10,0;7,65625;1
2023;RA-1157;Aluno-1157;14;Masculino;3;3G;2023;Pública;7,086633333;Ametista;4;-1,0;9,2;8,8;6,26;5,7;7,0025;5,0;7,5;0
2023;RA-386;Aluno-386;14;Masculino;3;3G;2019;Pública;5,758425;Quartzo;4;-1,0;9,2;7,0;2,52;3,3;6,6325;5,0;7,03125;1
2023;RA-260;Aluno-260;13;Feminino;3;3G;2019;Pública;8,080008333;Topázio;3;0,0;9,2;9,9;7,52;6,1;7,4175;10,0;7,34375;0
2023;RA-390;Aluno-390;12;Feminino;3;3G;2022;Pública;6,905741667;Ágata;3;0,0;7,9;8,8;2,52;4,8;7,005;10,0;7,34375;1
2023;RA-1158;Aluno-1158;14;Feminino;3;3G;2023;Pública;6,306666667;Ágata;4;-1,0;7,5;8,6;2,52;4,3;7,34;5,0;7,5;1
2023;RA-391;Aluno-391;13;Feminino;3;3I;2022;Pública;6,5107;Ágata;3;0,0;7,9;7,5;2,52;3,5;7,585;10,0;7,5;1
2023;RA-1159;Aluno-1159;12;Feminino;3;3I;2023;Pública;5,913883333;Quartzo;3;0,0;5,8;6,6;2,52;3,1;7,1325;10,0;7,1875;1
2023;RA-392;Aluno-392;15;Masculino;3;3I;2022;Pública;6,567208333;Ágata;5;-2,0;9,6;9,5;2,52;4,6;7,17;5,0;6,09375;1
2023;RA-1160;Aluno-1160;13;Masculino;3;3I;2023;Pública;6,636166667;Ágata;3;0,0;9,6;8,7;2,52;2,7;7,2575;10,0;6,875;1
2023;RA-1161;Aluno-1161;13;Feminino;3;3I;2023;Pública;7,317791667;Ametista;3;0,0;6,3;8,1;2,52;6,3;8,63;10,0;8,28125;0
2023;RA-395;Aluno-395;12;Feminino;3;3I;2018;Pública;7,469175;Ametista;3;0,0;9,2;8,6;2,52;6,0;7,9175;10,0;7,96875;0
2023;RA-450;Aluno-450;14;Masculino;3;3K;2021;Pública;6,819625;Ágata;4;-1,0;9,6;8,4;2,52;5,4;7,9175;5,0;7,65625;1
2023;RA-463;Aluno-463;13;Feminino;3;3K;2020;Pública;6,382383333;Ágata;3;0,0;9,2;5,4;2,52;4,0;7,795;10,0;7,8125;1
2023;RA-298;Aluno-298;14;Masculino;3;3K;2019;Pública;6,824333333;Ágata;4;-1,0;9,6;8,6;2,52;5,5;7,7525;5,0;7,5;1
2023;RA-464;Aluno-464;14;Feminino;3;3K;2022;Pública;6,081675;Ágata;4;-1,0;9,2;7,7;2,52;3,0;7,38;5,0;7,96875;1
2023;RA-465;Aluno-465;12;Masculino;3;3K;2019;Pública;8,012875;Topázio;3;0,0;7,5;9,4;2,52;8,5;8,17;10,0;7,96875;0
2023;RA-442;Aluno-442;12;Feminino;3;3K;2022;Pública;6,814166667;Ágata;3;0,0;0,0;7,6;7,52;5,8;8,1275;10,0;7,5;1
2023;RA-300;Aluno-300;15;Masculino;3;3K;2022;Pública;5,616691667;Quartzo;5;-2,0;5,0;7,5;2,52;4,5;6,5875;5,0;6,40625;1
2023;RA-467;Aluno-467;14;Feminino;3;3K;2022;Pública;6,552916667;Ágata;4;-1,0;6,3;9,2;3,14;5,2;7,5425;5,0;7,1875;1
2023;RA-468;Aluno-468;14;Masculino;3;3K;2022;Pública;5,911108333;Quartzo;4;-1,0;8,3;6,0;6,27;3,4;6,715;5,0;7,34375;1
2023;RA-1162;Aluno-1162;13;Feminino;3;3K;2023;Pública;7,44215;Ametista;3;0,0;8,3;8,5;3,77;6,0;7,7525;10,0;7,8125;0
2023;RA-470;Aluno-470;14;Feminino;3;3K;2019;Pública;6,993766667;Ágata;4;-1,0;8,8;9,2;5,0;4,9;7,71;5,0;7,5;1
2023;RA-474;Aluno-474;14;Masculino;3;3K;2019;Pública;5,283583333;Quartzo;4;-1,0;0,0;7,8;5,0;3,3;6,7575;5,0;7,1875;1
2023;RA-476;Aluno-476;13;Feminino;3;3K;2019;Pública;6,492408333;Ágata;3;0,0;7,9;7,0;2,52;4,1;7,505;10,0;7,34375;1
2023;RA-478;Aluno-478;12;Feminino;3;3K;2019;Pública;6,443616667;Ágata;3;0,0;6,7;7,3;2,52;4,4;7,2975;10,0;7,1875;1
2023;RA-410;Aluno-410;14;Masculino;3;3K;2018;Pública;6,140808333;Ágata;4;-1,0;8,8;5,8;7,52;4,9;6,0425;5,0;6,71875;1
2023;RA-411;Aluno-411;13;Feminino;3;3L;2019;Privada;7,779983333;Ametista;3;0,0;6,2;9,0;7,52;6,6;7,5425;10,0;7,8125;0
2023;RA-412;Aluno-412;13;Feminino;3;3L;2018;Pública;7,373891667;Ametista;3;0,0;8,8;8,9;2,52;6,2;7,585;10,0;7,03125;0
2023;RA-400;Aluno-400;14;Masculino;3;3L;2018;Pública;6,529425;Ágata;4;-1,0;9,2;9,0;2,52;4,1;7,375;5,0;7,65625;1
2023;RA-414;Aluno-414;13;Feminino;3;3L;2021;Pública;7,25025;Ametista;3;0,0;0,0;9,5;7,52;6,5;7,585;10,0;7,8125;0
2023;RA-415;Aluno-415;12;Feminino;3;3L;2019;Pública;7,18805;Ametista;3;0,0;7,1;8,2;7,52;3,7;7,8325;10,0;7,8125;0
2023;RA-1163;Aluno-1163;14;Masculino;3;3L;2023;Pública;7,749391667;Ametista;4;-1,0;8,8;9,3;7,52;7,2;7,75;5,0;7,65625;0
2023;RA-273;Aluno-273;14;Feminino;3;3L;2018;Pública;6,337116667;Ágata;4;-1,0;7,9;7,4;2,52;5,0;7,6275;5,0;7,8125;1
2023;RA-471;Aluno-471;13;Feminino;3;3L;2020;Pública;6,855541667;Ágata;3;0,0;0,0;9,0;6,27;5,0;8,125;10,0;7,96875;1
2023;RA-416;Aluno-416;13;Masculino;3;3L;2018;Privada;8,144425;Topázio;3;0,0;9,2;9,8;2,52;7,6;8,3375;10,0;8,28125;0
2023;RA-417;Aluno-417;13;Feminino;3;3L;2022;Pública;8,257658333;Topázio;3;0,0;5,4;9,7;7,52;7,8;8,2125;10,0;8,28125;0
2023;RA-305;Aluno-305;15;Masculino;3;3L;2019;Pública;6,394291667;Ágata;5;-2,0;0,0;8,9;7,52;5,2;7,75;5,0;7,65625;1
2023;RA-418;Aluno-418;11;Feminino;3;3L;2020;Privada;8,1686;Topázio;2;1,0;8,8;10,0;2,52;8,1;8,045;10,0;8,125;0
2023;RA-419;Aluno-419;13;Feminino;3;3L;2019;Privada;7,7261;Ametista;3;0,0;6,7;9,5;2,52;7,6;7,875;10,0;8,125;0
2023;RA-421;Aluno-421;12;Masculino;3;3L;2021;Pública;8,030716667;Topázio;3;0,0;9,2;9,9;2,52;7,3;8,17;10,0;7,8125;0
2023;RA-407;Aluno-407;14;Masculino;3;3L;2022;Pública;7,665083333;Ametista;4;-1,0;9,6;8,6;7,52;7,3;7,5;5,0;7,8125;0
2023;RA-425;Aluno-425;13;Masculino;3;3L;2022;Pública;8,10555;Topázio;3;0,0;9,2;9,9;2,52;7,5;8,3775;10,0;7,8125;0
2023;RA-426;Aluno-426;14;Feminino;3;3M;2022;Pública;6,329158333;Ágata;4;-1,0;5,4;7,6;5,0;5,0;7,5425;5,0;7,65625;1
2023;RA-430;Aluno-430;14;Masculino;3;3M;2022;Pública;7,146716667;Ametista;4;-1,0;9,2;9,3;2,52;6,4;7,75;5,0;7,8125;0
2023;RA-1164;Aluno-1164;13;Masculino;3;3M;2023;Pública;6,910091667;Ágata;3;0,0;9,2;7,5;2,52;4,8;7,545;10,0;7,65625;1
2023;RA-1165;Aluno-1165;12;Feminino;3;3M;2023;Pública;7,880716667;Ametista;3;0,0;9,2;9,1;5,0;7,3;7,2925;10,0;7,1875;0
2023;RA-432;Aluno-432;15;Feminino;3;3M;2019;Pública;6,850183333;Ágata;5;-2,0;8,8;9,0;2,52;5,2;8,0425;5,0;7,8125;1
2023;RA-303;Aluno-303;15;Masculino;3;3M;2019;Pública;5,914291667;Quartzo;5;-2,0;0,0;7,3;7,52;5,1;7,05;5,0;7,65625;1
2023;RA-420;Aluno-420;12;Feminino;3;3M;2019;Privada;7,356358333;Ametista;3;0,0;8,3;9,3;2,52;5,3;7,96;10,0;7,65625;0
2023;RA-1166;Aluno-1166;15;Feminino;3;3M;2023;Pública;7,307858333;Ametista;5;-2,0;8,3;9,6;7,52;4,8;7,9175;5,0;7,65625;0
2023;RA-1167;Aluno-1167;16;Masculino;3;3M;2023;Pública;6,021891667;Ágata;6;-3,0;8,8;7,6;2,52;3,8;7,9625;2,5;7,65625;1
2023;RA-424;Aluno-424;13;Feminino;3;3M;2022;Pública;7,72685;Ametista;3;0,0;8,8;9,9;2,52;6,4;7,7925;10,0;7,8125;0
2023;RA-398;Aluno-398;11;Feminino;3;3N;2022;Pública;7,153766667;Ametista;2;1,0;6,7;8,1;2,52;6,5;7,7925;10,0;7,5;0
2023;RA-399;Aluno-399;13;Feminino;3;3N;2022;Pública;7,000033333;Ametista;3;0,0;7,9;8,2;2,52;4,7;8,165;10,0;7,5;0
2023;RA-428;Aluno-428;13;Masculino;3;3N;2022;Pública;7,821816667;Ametista;3;0,0;8,3;9,5;2,52;7,2;8,0425;10,0;7,8125;0
2023;RA-315;Aluno-315;14;Feminino;3;3N;2022;Pública;5,977708333;Quartzo;4;-1,0;0,0;6,8;5,0;6,3;7,8375;5,0;7,96875;1
2023;RA-402;Aluno-402;13;Feminino;3;3N;2019;Pública;6,632716667;Ágata;3;0,0;9,2;7,3;2,52;4,2;6,88;10,0;7,8125;1
2023;RA-1168;Aluno-1168;13;Feminino;3;3N;2023;Pública;5,886625;Quartzo;3;0,0;0,0;8,8;2,52;3,5;7,045;10,0;7,65625;1
2023;RA-613;Aluno-613;14;Masculino;3;3N;2020;Pública;6,864508333;Ágata;4;-1,0;9,2;9,4;5,0;4,8;7,2125;5,0;6,71875;1
2023;RA-304;Aluno-304;15;Masculino;3;3N;2020;Pública;6,241583333;Ágata;5;-2,0;0,0;8,8;5,0;5,7;7,835;5,0;7,8125;1
2023;RA-457;Aluno-457;13;Feminino;3;3N;2022;Pública;8,256833333;Topázio;3;0,0;7,5;8,6;7,52;8,1;8,045;10,0;8,125;0
2023;RA-307;Aluno-307;15;Masculino;3;3N;2022;Pública;6,047333333;Ágata;5;-2,0;0,0;6,5;7,52;6,3;7,46;5,0;7,5;1
2023;RA-283;Aluno-283;15;Masculino;3;3N;2020;Pública;7,549025;Ametista;5;-2,0;8,3;9,5;7,52;6,8;7,5025;5,0;7,03125;0
2023;RA-459;Aluno-459;13;Masculino;3;3N;2019;Pública;8,240016667;Topázio;3;0,0;6,7;9,3;7,52;8,3;7,88;10,0;7,1875;0
2023;RA-440;Aluno-440;12;Masculino;3;3P;2022;Pública;6,989208333;Ágata;3;0,0;0,0;8,2;7,52;6,2;7,835;10,0;7,96875;1
2023;RA-443;Aluno-443;14;Feminino;3;3P;2019;Pública;6,895508333;Ágata;4;-1,0;7,1;7,5;2,52;7,6;8,125;5,0;7,96875;1
2023;RA-454;Aluno-454;15;Masculino;3;3P;2018;Pública;4,603416667;Quartzo;5;-2,0;0,0;7,5;5,0;2,6;5,54;5,0;4,6875;1
2023;RA-444;Aluno-444;11;Masculino;3;3P;2018;Pública;5,958791667;Quartzo;2;1,0;0,0;7,9;5,0;4,7;6,4575;10,0;6,40625;1
2023;RA-170;Aluno-170;15;Feminino;3;3P;2018;Privada;7,062433333;Ametista;5;-2,0;8,8;8,9;2,52;7,2;7,6725;5,0;6,875;0
2023;RA-1169;Aluno-1169;14;Feminino;3;3P;2023;Pública;7,213625;Ametista;4;-1,0;7,5;9,5;5,0;6,3;8,0025;5,0;7,03125;0
2023;RA-458;Aluno-458;14;Masculino;3;3P;2019;Pública;6,312083333;Ágata;4;-1,0;9,6;6,9;7,52;3,8;6,2475;5,0;7,1875;1
2023;RA-1170;Aluno-1170;14;Masculino;3;3P;2023;Pública;6,874683333;Ágata;4;-1,0;8,8;7,7;7,52;5,9;6,5775;5,0;7,1875;1
2023;RA-1171;Aluno-1171;14;Masculino;3;3P;2023;Pública;7,856033333;Ametista;4;-1,0;7,9;8,4;5,0;8,7;8,88;5,0;8,75;0
2023;RA-449;Aluno-449;12;Feminino;3;3P;2022;Pública;7,396508333;Ametista;3;0,0;7,1;7,2;7,52;7,0;6,8425;10,0;7,34375;0
2023;RA-462;Aluno-462;15;Feminino;3;3P;2022;Pública;6,2267;Ágata;5;-2,0;10,0;8,1;5,0;2,7;6,5825;5,0;7,5;1
2023;RA-176;Aluno-176;14;Feminino;4;4A;2018;Privada;8,316833333;Topázio;4;0,0;9,6;9,5;2,52;8,0;9,0025;10,0;8,125;0
2023;RA-178;Aluno-178;14;Feminino;4;4A;2016;Privada;7,406658333;Ametista;4;0,0;7,9;8,7;2,52;5,9;8,42;10,0;7,65625;0
2023;RA-193;Aluno-193;13;Masculino;4;4A;2016;Privada;7,718566667;Ametista;3;1,0;8,3;9,4;2,52;6,5;8,17;10,0;8,125;0
2023;RA-1172;Aluno-1172;16;Feminino;4;4A;2023;Pública;7,030108333;Ametista;6;-2,0;8,3;7,8;2,52;6,7;8,46;5,0;8,59375;0
2023;RA-180;Aluno-180;13;Masculino;4;4A;2018;Privada;8,283216667;Topázio;3;1,0;9,2;9,4;2,52;8,0;8,92;10,0;8,4375;0
2023;RA-181;Aluno-181;14;Feminino;4;4A;2019;Privada;7,671208333;Ametista;4;0,0;9,6;8,3;2,52;6,8;8,2525;10,0;7,96875;0
2023;RA-195;Aluno-195;14;Feminino;4;4A;2017;Privada;7,60205;Ametista;4;0,0;7,1;9,2;2,52;6,0;8,79;10,0;8,4375;0
2023;RA-196;Aluno-196;13;Masculino;4;4A;2018;Privada;7,560991667;Ametista;3;1,0;7,9;9,0;2,52;6,2;8,2125;10,0;8,28125;0
2023;RA-211;Aluno-211;14;Masculino;4;4A;2021;Privada;8,024791667;Topázio;4;0,0;9,6;9,4;2,52;7,1;8,71;10,0;7,65625;0
2023;RA-197;Aluno-197;13;Feminino;4;4A;2021;Privada;7,967608333;Ametista;3;1,0;8,3;9,8;2,52;7,2;8,46;10,0;7,96875;0
2023;RA-229;Aluno-229;13;Masculino;4;4A;2022;Privada;8,207591667;Topázio;3;1,0;9,2;9,8;2,52;7,8;8,42;10,0;8,28125;0
2023;RA-186;Aluno-186;14;Feminino;4;4A;2019;Privada;7,817541667;Ametista;4;0,0;7,5;9,7;2,52;6,9;8,46;10,0;7,96875;0
2023;RA-189;Aluno-189;14;Masculino;4;4A;2018;Privada;7,727325;Ametista;4;0,0;7,9;9,4;2,52;6,5;8,3775;10,0;8,28125;0
2023;RA-191;Aluno-191;14;Masculino;4;4A;2019;Privada;7,263666667;Ametista;4;0,0;0,0;9,7;2,52;7,8;8,4625;10,0;8,125;0
2023;RA-1173;Aluno-1173;14;Masculino;4;4A;2023;Pública;7,67285;Ametista;4;0,0;8,8;9,7;2,52;6,0;8,1225;10,0;7,8125;0
2023;RA-217;Aluno-217;15;Feminino;4;4B;2021;Pública;6,96965;Ágata;5;-1,0;8,3;8,6;2,52;5,6;8,5025;5,0;8,4375;1
2023;RA-1174;Aluno-1174;15;Feminino;4;4B;2023;Pública;7,333591667;Ametista;5;-1,0;9,2;8,7;2,52;6,8;8,3375;5,0;8,90625;0
2023;RA-192;Aluno-192;16;Masculino;4;4B;2021;Privada;6,616016667;Ágata;6;-2,0;8,8;6,2;5,0;6,5;7,3775;5,0;7,1875;1
2023;RA-184;Aluno-184;13;Masculino;4;4B;2019;Pública;8,430241667;Topázio;3;1,0;7,9;9,5;7,52;7,1;8,5025;10,0;8,59375;0
2023;RA-200;Aluno-200;16;Masculino;4;4B;2018;Privada;5,661166667;Quartzo;6;-2,0;9,6;4,5;2,52;4,3;7,17;5,0;7,5;1
2023;RA-1175;Aluno-1175;17;Feminino;4;4B;2023;Pública;5,939858333;Quartzo;7;-3,0;8,3;5,3;2,52;6,3;7,6275;2,5;7,65625;1
2023;RA-204;Aluno-204;14;Feminino;4;4B;2019;Pública;7,557558333;Ametista;4;0,0;8,8;7,9;2,52;7,1;8,045;10,0;8,28125;0
